date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2023-07-31,2023-08-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.07583882220087723,0.5626273804165761,realized_amaya,cvar_5,0.09665793875624541,0.19142548405932544,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-08-31,2023-09-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.21866419869737325,realized_amaya,cvar_5,0.12669352750436003,0.18976976928284697,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-09-29,2023-10-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-1.224501786793204,realized_amaya,cvar_5,0.11315586874888267,0.18826342778297098,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-10-31,2023-11-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.5205595648615631,realized_amaya,cvar_5,0.15131810506120935,0.1871654015295978,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-11-30,2023-12-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09308808674604602,1.8654918051069498,realized_amaya,cvar_5,0.12616791103304303,0.1860431016993839,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-12-29,2024-01-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.09581150968778707,0.09581150968778707,0.5605285835574597,realized_amaya,cvar_5,0.10259151297311155,0.1845010804541926,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.08259530019302186,realized_amaya,cvar_5,0.12513467585574176,0.1829160018608861,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.8070442636363666,realized_amaya,cvar_5,0.14588695521847286,0.18213009031057614,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09308808674604602,0.6134879786530743,realized_amaya,cvar_5,0.10383004480985053,0.18072417968126522,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,-0.5625801955965618,realized_amaya,cvar_5,0.14576783508412358,0.17967955356451548,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-05-31,2024-06-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,1.1420631159800394,realized_amaya,cvar_5,0.09683767420665612,0.17835646761336132,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09036466380430495,1.8908993460865544,realized_amaya,cvar_5,0.07732307606074115,0.1768705043181808,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09015847883222061,-0.5359926973592983,realized_amaya,cvar_5,0.1585648416625441,0.1761175388569944,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-08-30,2024-09-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8669883296842391,1.0,0.8669883296842391,False,0.057053167308999855,0.08995229386013628,-0.1918139191841553,realized_amaya,cvar_5,0.20410176722376464,0.17695385025093308,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.1330116703157609,6.650583515788045e-05,0.6068918307789674,0.17339766593684783,0.08669883296842391,0.1330116703157609
2024-09-30,2024-10-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-0.4806093913485223,realized_amaya,cvar_5,0.1500122324510061,0.1764565397478691,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.1330116703157609,6.650583515788045e-05,0.7,0.2,0.1,0.0
2024-10-31,2024-11-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-1.0003672433198756,realized_amaya,cvar_5,0.11822283763536905,0.17502365139610773,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-11-29,2024-12-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0850609131284002,1.7288453084905884,realized_amaya,cvar_5,0.1548821745471451,0.17466613328319172,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-12-31,2025-01-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-1.781514735428431,realized_amaya,cvar_5,0.1524647669190223,0.17423307942256494,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-01-31,2025-02-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,0.1814212457026146,realized_amaya,cvar_5,0.1440721932943855,0.17370349050160877,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-02-28,2025-03-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-0.6716441119022892,realized_amaya,cvar_5,0.13818507243193462,0.17308136009212371,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-03-31,2025-04-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8041962806261589,1.0,0.8041962806261589,False,0.054910065799341476,0.0801695323966641,-0.631233069119623,realized_amaya,cvar_5,0.21656291294025504,0.17415908910811975,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.1958037193738411,9.790185968692055e-05,0.5629373964383112,0.16083925612523178,0.08041962806261589,0.1958037193738411
2025-04-30,2025-05-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.36853584670501377,1.0,0.36853584670501377,False,0.054910065799341476,0.0801695323966641,0.9121409784465749,realized_amaya,cvar_5,0.5017875835503741,0.18492671196979996,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.4356604339211452,0.00021783021696057257,0.2579750926935096,0.07370716934100276,0.03685358467050138,0.6314641532949863
2025-05-30,2025-06-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.054910065799341476,0.0707412564970568,1.691663625918958,realized_amaya,cvar_5,0.17824449736548353,0.18481718877252487,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.6314641532949863,0.00031573207664749314,0.7,0.2,0.1,0.0
2025-06-30,2025-07-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.5767804771567538,realized_amaya,cvar_5,0.10470959913097047,0.1837820960674686,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-07-31,2025-08-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.5160257519342172,realized_amaya,cvar_5,0.07375282812519744,0.182336592819198,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.6390657741474279,realized_amaya,cvar_5,0.13024242107557144,0.1815190314351461,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.7468326628693945,realized_amaya,cvar_5,0.07478664285164062,0.18027106270037735,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,-0.9409473399522984,realized_amaya,cvar_5,0.1541260498910767,0.17968196320963778,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-11-28,2025-12-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.05918307395322468,-0.19379514532435954,realized_amaya,cvar_5,0.16570690248779077,0.17945798268176077,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-12-31,2026-01-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.057053167308999855,-0.5103600443759612,realized_amaya,cvar_5,0.0937552285167224,0.1783080908084673,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-01-30,2026-02-27,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,-0.6867425661339427,realized_amaya,cvar_5,0.1095805754590463,0.1774520201208757,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-02-27,2026-03-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,0.11722072027699465,realized_amaya,cvar_5,0.13758199065723387,0.1769901618047205,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-03-31,2026-04-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.9175632963549217,1.0,0.9175632963549217,False,0.05470224533758883,0.057053167308999855,0.10792986239804564,realized_amaya,cvar_5,0.1926553739420264,0.17677349997473582,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.08243670364507825,4.121835182253913e-05,0.6422943074484452,0.18351265927098437,0.09175632963549218,0.08243670364507827
2026-04-30,2026-05-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.057053167308999855,1.7306804958863469,realized_amaya,cvar_5,0.12185498492874922,0.17665799103298735,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.08243670364507825,4.121835182253913e-05,0.7,0.2,0.1,0.0
2026-05-29,2026-06-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.055981616554170666,0.7940756408098008,realized_amaya,cvar_5,0.11128321798182736,0.17597228076904195,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-06-30,2026-07-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8920007782929296,1.0,0.8920007782929296,False,0.05470224533758883,0.054910065799341476,-0.3755681293461063,realized_amaya,cvar_5,0.1975240063898187,0.17619156743125589,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.10799922170707042,5.399961085353521e-05,0.6244005448050507,0.1784001556585859,0.08920007782929296,0.10799922170707044
2026-07-31,2026-08-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,0.05411544588479905,realized_amaya,cvar_5,0.1383463382202154,0.17565810199241308,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.10799922170707042,5.399961085353521e-05,0.7,0.2,0.1,0.0
2026-08-31,2026-09-16,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,1.5025960985019078,realized_amaya,cvar_5,0.11758294978775972,0.17495279845462508,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2020-11-30,2020-12-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,1.8096335709654985,1.2974344953165096,realized_amaya,adverse_rs,0.1725586351534862,0.19655749503893236,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,159,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2020-12-31,2021-01-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.9048167854827492,1.1574670112098557,realized_amaya,adverse_rs,0.08475951398550026,0.16108421258698608,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,163,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-01-29,2021-02-26,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.9912394971728384,0.5,0.4956197485864192,True,0.6292777795336822,0.0,-0.6292777795336822,realized_amaya,adverse_rs,0.15820552496260631,0.15681956501389882,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,165,2020-10-13,0.5043802514135808,0.0002521901257067904,0.34693382401049344,0.09912394971728385,0.04956197485864192,0.5043802514135808
2021-02-26,2021-03-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.9584909069162808,0.5,0.4792454534581404,True,0.4414810862480415,0.3146388897668411,-0.4414810862480415,realized_amaya,adverse_rs,0.16666055093674378,0.15974262261452657,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,168,2020-10-13,0.01637429512827882,8.187147564139408e-06,0.33547181742069826,0.09584909069162809,0.04792454534581404,0.5207545465418596
2021-03-31,2021-04-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.9567441668792633,1.0,0.9567441668792633,False,0.0,0.4414810862480415,0.6112541878618175,realized_amaya,adverse_rs,0.1720757160141774,0.16463243755813686,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,171,2020-10-13,0.47749871342112293,0.00023874935671056147,0.6697209168154843,0.19134883337585268,0.09567441668792634,0.043255833120736664
2021-04-30,2021-05-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.22074054312402075,0.8891284758746884,realized_amaya,adverse_rs,0.11357034319925466,0.1572673155173817,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,173,2020-10-13,0.043255833120736664,2.162791656036833e-05,0.7,0.2,0.1,0.0
2021-05-28,2021-06-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.3572811956440592,0.0,-0.3572811956440592,realized_amaya,adverse_rs,0.15213475619825517,0.15686903609410532,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,177,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-06-30,2021-07-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.1786405978220296,0.3653180709543913,realized_amaya,adverse_rs,0.08842131261880498,0.1497772850799746,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,180,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2021-07-30,2021-08-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.36971411823645894,realized_amaya,adverse_rs,0.11560138619765561,0.14615172090236206,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,184,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-08-31,2021-09-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5663643704191799,realized_amaya,adverse_rs,0.09092833945186884,0.1415043667253468,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,187,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-09-30,2021-10-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,1.1935022365350227,0.0,-1.1935022365350227,realized_amaya,adverse_rs,0.1282988187718391,0.1405124631672338,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,190,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-10-29,2021-11-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8762411389374886,realized_amaya,adverse_rs,0.11025780532890737,0.13901142160171953,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,192,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2021-11-30,2021-12-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,1.366898761381862,0.0,-1.366898761381862,realized_amaya,adverse_rs,0.13278836398436084,0.13720496738717505,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,198,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-12-31,2022-01-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7846552407741884,1.0,0.7846552407741884,False,0.0,0.0,0.7061188590801553,realized_amaya,adverse_rs,0.18070030914234875,0.14178744457805992,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,199,2020-10-13,0.28465524077418836,0.0001423276203870942,0.5492586685419318,0.1569310481548377,0.07846552407741884,0.21534475922581164
2022-01-31,2022-02-28,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7269641712944956,0.5,0.3634820856472478,True,0.2359700727182373,0.0,-0.2359700727182373,realized_amaya,adverse_rs,0.20072017244526846,0.14591637382376285,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,201,2020-10-13,0.42117315512694053,0.00021058657756347027,0.2544374599530735,0.07269641712944956,0.03634820856472478,0.6365179143527522
2022-02-28,2022-03-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.601139623059878,0.5,0.300569811529939,True,0.41025933871954645,0.0,-0.41025933871954645,realized_amaya,adverse_rs,0.25479506526606727,0.15316740949156069,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,203,2020-10-13,0.06291227411730882,3.145613705865441e-05,0.21039886807095728,0.060113962305987804,0.030056981152993902,0.699430188470061
2022-03-31,2022-04-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6514794749368954,1.0,0.6514794749368954,False,0.0,0.0,0.31452361754912866,realized_amaya,adverse_rs,0.24526894831428359,0.159787685666114,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,205,2020-10-13,0.3509096634069564,0.0001754548317034782,0.45603563245582673,0.1302958949873791,0.06514794749368955,0.3485205250631046
2022-04-29,2022-05-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.644864646130948,0.5,0.322432323065474,True,0.9579432521648152,0.0,-0.9579432521648152,realized_amaya,adverse_rs,0.25555479974961576,0.16479825550760124,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,206,2020-10-13,0.3290471518714214,0.00016452357593571069,0.22570262614583178,0.0644864646130948,0.0322432323065474,0.677567676934526
2022-05-31,2022-06-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.5432133580953316,0.5,0.2716066790476658,True,0.42552864362854675,0.0,-0.42552864362854675,realized_amaya,adverse_rs,0.32893047775613243,0.17867942940181045,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.050825644017808216,2.5412822008904107e-05,0.19012467533336602,0.05432133580953316,0.02716066790476658,0.7283933209523342
2022-06-30,2022-07-29,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6021187842127829,0.5,0.30105939210639143,True,0.709805502182492,0.11798503635911865,-0.709805502182492,realized_amaya,adverse_rs,0.3110904726613119,0.1873134171790091,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.02945271305872566,1.472635652936283e-05,0.210741574474474,0.060211878421278286,0.030105939210639143,0.6989406078936086
2022-07-29,2022-08-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.9271306030634122,1.0,0.9271306030634122,False,0.0,0.2359700727182373,1.2551806162847297,realized_amaya,adverse_rs,0.20298233804244467,0.18819113748051314,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.6260712109570208,0.0003130356054785104,0.6489914221443885,0.18542612061268246,0.09271306030634123,0.07286939693658778
2022-08-31,2022-09-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.8783990860137462,0.5,0.4391995430068731,True,0.7470270367509021,0.11798503635911865,-0.7470270367509021,realized_amaya,adverse_rs,0.21541631610629072,0.189221495180214,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.4879310600565391,0.00024396553002826952,0.30743968010481115,0.08783990860137462,0.04391995430068731,0.5608004569931269
2022-09-30,2022-10-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7775521514215326,0.5,0.3887760757107663,True,1.2075992302058944,0.2359700727182373,-1.2075992302058944,realized_amaya,adverse_rs,0.2471582428577954,0.19217842347564443,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.050423467296106805,2.5211733648053403e-05,0.2721432529975364,0.07775521514215326,0.03887760757107663,0.6112239242892337
2022-10-31,2022-11-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6901394869859467,1.0,0.6901394869859467,False,0.0,0.29662563418114823,0.635417035156739,realized_amaya,adverse_rs,0.2854178778290848,0.1969781477815822,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.3013634112751804,0.0001506817056375902,0.48309764089016266,0.13802789739718935,0.06901394869859467,0.30986051301405326
2022-11-30,2022-12-30,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6718848956318167,1.0,0.6718848956318167,False,0.0,0.2359700727182373,1.569493343847315,realized_amaya,adverse_rs,0.29833526766348056,0.20044696017736774,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.018254591354129983,9.127295677064991e-06,0.4703194269422717,0.13437697912636334,0.06718848956318167,0.32811510436818325
2022-12-30,2023-01-31,SM_option_a_vt_L21_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.631253593492083,0.11798503635911865,-0.631253593492083,realized_amaya,adverse_rs,0.18701026165764675,0.20128244480993984,21,21,0.5,0.25,1.0,BIL,prices,QQQM,339,215,2020-10-13,0.17188489563181675,8.594244781590838e-05,0.35,0.1,0.05,0.5
